source	target	ultrametric_distance	is_ultrametric	distance
Muscular dystrophy	Huntington's disease	0.630226479827645	False	0.9150886815406946
Muscular dystrophy	Ischemia	1e-06	True	1e-06
Parkinson's disease	Alagille syndrome	0.54870654155092	False	0.873508647392682
Parkinson's disease	Asthma	0.7226712763445969	True	0.7226712763445969
Parkinson's disease	Autism	0.568897697323114	False	0.9125280738044209
Parkinson's disease	Chronic lymphocytic leukemia	0.7383854781658961	False	0.9147984229889248
Parkinson's disease	Coeliac disease	0.639013028777779	False	0.843519196534242
Parkinson's disease	Down syndrome	0.8011535984545389	False	0.880749930679896
Parkinson's disease	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.898433765719742
Parkinson's disease	Familial dysautonomia	0.591395716919221	False	0.7745205125347671
Parkinson's disease	Familial pulmonary arterial hypertension	0.755545001676243	False	0.9466880321282156
Parkinson's disease	Glioblastoma	0.513183546540583	False	0.541264406189807
Parkinson's disease	Huntington's disease	0.4331463919295179	True	0.4331463919295179
Parkinson's disease	Hyperplastic polyps	0.630226479827645	False	0.756128985212353
Parkinson's disease	Ischemia	0.630226479827645	False	0.8534533845701741
Parkinson's disease	Myotonic dystrophy	0.630226479827645	True	0.630226479827645
Parkinson's disease	Ulcer	0.710433341370512	False	0.8463818706382761
Parkinson's disease	Bipolar disorder	0.4331463919295179	False	0.633544053585403
Parkinson's disease	Prostate cancer	0.630288769991805	False	0.8801362246031851
Parkinson's disease	Schizophrenia	0.560863997168389	False	0.624989427276861
Parkinson's disease	Sessile serrated polyps	0.630226479827645	False	0.7805015151624141
Parkinson's disease	Systemic lupus erythematosus	0.793421705188287	False	0.9322804786878165
Parkinson's disease	Smoker	0.639013028777779	False	0.7573438092456021
Parkinson's disease	Papillary thyroid cancer	0.7332659716316411	False	0.7365422731144661
Bipolar disorder	Borrelia burgdorferi infection	0.788698736452215	False	0.9526735614399923
Bipolar disorder	Chronic obstructive pulmonary disease	0.54870654155092	False	0.9014426987234402
Bipolar disorder	Crohn's disease	0.710433341370512	False	0.9515140912792004
Bipolar disorder	Eosinophilic esophagitis	0.7274547135035511	False	0.9174998537984076
Bipolar disorder	Familial dysautonomia	0.591395716919221	False	0.6272815523696281
Bipolar disorder	Glioblastoma	0.513183546540583	False	0.590125586574479
Bipolar disorder	Huntington's disease	0.40585591955460704	True	0.40585591955460704
Bipolar disorder	Schizophrenia	0.560863997168389	True	0.560863997168389
Bipolar disorder	Ulcerative colitis	0.710433341370512	False	0.916274800840355
Ulcer	Amyotrophic lateral sclerosis	0.710433341370512	False	0.8983782330918441
Ulcer	Asthma	0.7226712763445969	False	0.7752629476832721
Ulcer	Chronic obstructive pulmonary disease	0.710433341370512	False	0.837837998620902
Ulcer	Coeliac disease	0.710433341370512	False	0.9442827687301366
Ulcer	Crohn's disease	0.2869313215679699	True	0.2869313215679699
Ulcer	Down syndrome	0.8011535984545389	False	0.9243170184735122
Ulcer	Eosinophilic esophagitis	0.7274547135035511	False	0.9243630510660868
Ulcer	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.9576576909548882
Ulcer	Familial pulmonary arterial hypertension	0.755545001676243	False	0.919661501206909
Ulcer	Friedreich's ataxia	0.741283179678167	False	0.875368081012473
Ulcer	Glioblastoma	0.710433341370512	False	0.8281414237826931
Ulcer	Human immunodeficiency virus infection	0.8201367563298	False	0.9272815969830213
Ulcer	Huntington's disease	0.710433341370512	False	0.971636484552161
Ulcer	Hyperplastic polyps	0.710433341370512	False	0.844673290473858
Ulcer	Idiopathic pulmonary fibrosis	0.710433341370512	False	0.88965488099139
Ulcer	Ischemia	0.710433341370512	False	0.8743504235962221
Ulcer	Kaposi's sarcoma	0.633793338780005	False	0.7063024377797861
Ulcer	Liver cancer	0.710433341370512	False	0.9070881459296836
Ulcer	Myotonic dystrophy	0.710433341370512	False	0.9269430493319039
Ulcer	Schizophrenia	0.710433341370512	False	0.9236327519771371
Ulcer	Sessile serrated polyps	0.710433341370512	False	0.774666271469837
Ulcer	Systemic lupus erythematosus	0.793421705188287	False	0.814158022716429
Ulcer	Smoker	0.710433341370512	False	0.8458962592753491
Ulcer	Papillary thyroid cancer	0.7332659716316411	False	0.767457515722455
Ulcer	Ulcerative colitis	0.2869313215679699	False	0.39433043815499097
Alagille syndrome	Hyperplastic polyps	0.630226479827645	False	0.9532287909436999
Alagille syndrome	Eosinophilic esophagitis	0.7274547135035511	False	0.926633437493883
Alagille syndrome	Amyotrophic lateral sclerosis	1e-06	True	1e-06
Alagille syndrome	Asthma	0.7226712763445969	False	0.7918376314502841
Alagille syndrome	Breast cancer	0.7005149362522881	False	0.767001352906277
Alagille syndrome	Chronic lymphocytic leukemia	0.7383854781658961	True	0.7383854781658961
Alagille syndrome	Liver cancer	0.7005149362522881	True	0.7005149362522881
Alagille syndrome	Lung cancer	0.7005149362522881	False	0.875917442027904
Alagille syndrome	Schizophrenia	0.560863997168389	False	0.870540523570958
Alagille syndrome	Sessile serrated polyps	0.630226479827645	False	0.899656702723937
Alagille syndrome	Smoker	0.639013028777779	False	0.831860210991587
Alagille syndrome	Papillary thyroid cancer	0.7332659716316411	False	0.8538986875500301
Hyperplastic polyps	Asthma	0.7226712763445969	False	0.772251210114951
Hyperplastic polyps	Autism	0.630226479827645	False	0.9488696774851196
Hyperplastic polyps	Breast cancer	0.7005149362522881	False	0.9607964394288235
Hyperplastic polyps	Coeliac disease	0.639013028777779	False	0.8169706929304631
Hyperplastic polyps	Facioscapulohumeral muscular dystrophy	0.78154428804686	True	0.78154428804686
Hyperplastic polyps	Familial dysautonomia	0.630226479827645	False	0.9267790216811769
Hyperplastic polyps	Familial pulmonary arterial hypertension	0.755545001676243	True	0.755545001676243
Hyperplastic polyps	Glioblastoma	0.630226479827645	False	0.955109581587189
Hyperplastic polyps	Down syndrome	0.8011535984545389	False	0.851446666535321
Hyperplastic polyps	Idiopathic pulmonary fibrosis	0.7005149362522881	False	0.899578042708824
Hyperplastic polyps	Ischemia	0.5967582383607121	False	0.8333961892202351
Hyperplastic polyps	Liver cancer	0.7005149362522881	False	0.9151219450569493
Hyperplastic polyps	Lung cancer	0.7005149362522881	False	0.9396338726452115
Hyperplastic polyps	Myotonic dystrophy	0.5967582383607121	True	0.5967582383607121
Hyperplastic polyps	Prostate cancer	0.630288769991805	False	0.7601067797664981
Hyperplastic polyps	Sessile serrated polyps	0.16363454576616407	True	0.16363454576616407
Hyperplastic polyps	Systemic lupus erythematosus	0.793421705188287	False	0.834263403297811
Hyperplastic polyps	Smoker	0.639013028777779	False	0.7154487276509911
Hyperplastic polyps	Papillary thyroid cancer	0.7332659716316411	False	0.773911095906584
Hyperplastic polyps	Ulcerative colitis	0.710433341370512	False	0.9773838354700167
Eosinophilic esophagitis	Amyotrophic lateral sclerosis	0.7274547135035511	False	0.9298643492568196
Eosinophilic esophagitis	Asthma	0.7274547135035511	False	0.9175636881473626
Eosinophilic esophagitis	Breast cancer	0.7274547135035511	False	0.9237717605472041
Eosinophilic esophagitis	Cardiomyopathy	0.7274547135035511	False	0.9410468368230335
Eosinophilic esophagitis	Crohn's disease	0.7274547135035511	False	0.9000182153858672
Eosinophilic esophagitis	Familial dysautonomia	0.7274547135035511	False	0.9312662591502289
Eosinophilic esophagitis	Friedreich's ataxia	0.741283179678167	False	0.9710950800668249
Eosinophilic esophagitis	Glioblastoma	0.7274547135035511	False	0.899606177826397
Eosinophilic esophagitis	Human immunodeficiency virus infection	0.8201367563298	False	0.9446339795700309
Eosinophilic esophagitis	Huntington's disease	0.7274547135035511	False	0.9234776945489477
Eosinophilic esophagitis	Kaposi's sarcoma	0.7274547135035511	False	0.7665676162166811
Eosinophilic esophagitis	Liver cancer	0.7274547135035511	False	0.9698289841307677
Eosinophilic esophagitis	Lung cancer	0.7274547135035511	False	0.9510994661326092
Eosinophilic esophagitis	Post-traumatic stress disorder	0.7274547135035511	False	0.821158783889412
Eosinophilic esophagitis	Rheumatoid arthritis	0.7274547135035511	False	0.885342715803755
Eosinophilic esophagitis	Schizophrenia	0.7274547135035511	False	0.9412538980688924
Eosinophilic esophagitis	Papillary thyroid cancer	0.7332659716316411	False	0.9455500839763521
Eosinophilic esophagitis	Ulcerative colitis	0.7274547135035511	False	0.898894355798921
Chronic obstructive pulmonary disease	Amyotrophic lateral sclerosis	0.5090202536196861	True	0.5090202536196861
Chronic obstructive pulmonary disease	Borrelia burgdorferi infection	0.788698736452215	False	0.9388337536865335
Chronic obstructive pulmonary disease	Cardiomyopathy	0.659554728274964	True	0.659554728274964
Chronic obstructive pulmonary disease	Crohn's disease	0.710433341370512	False	0.719869766266367
Chronic obstructive pulmonary disease	Familial pulmonary arterial hypertension	0.755545001676243	False	0.9404209622426838
Chronic obstructive pulmonary disease	Friedreich's ataxia	0.741283179678167	True	0.741283179678167
Chronic obstructive pulmonary disease	Idiopathic pulmonary fibrosis	0.7005149362522881	False	0.806522647490964
Chronic obstructive pulmonary disease	Ischemia	0.630226479827645	False	0.9261774121373204
Chronic obstructive pulmonary disease	Keratoconus	0.728358635171883	True	0.728358635171883
Chronic obstructive pulmonary disease	Rheumatoid arthritis	0.678295336966389	True	0.678295336966389
Chronic obstructive pulmonary disease	Systemic lupus erythematosus	0.793421705188287	False	0.9438861224907169
Chronic obstructive pulmonary disease	Ulcerative colitis	0.710433341370512	True	0.710433341370512
Amyotrophic lateral sclerosis	Familial dysautonomia	0.591395716919221	False	0.757682889265179
Amyotrophic lateral sclerosis	Idiopathic pulmonary fibrosis	0.7005149362522881	False	0.9076731640315345
Amyotrophic lateral sclerosis	Crohn's disease	0.710433341370512	False	0.732634124553303
Amyotrophic lateral sclerosis	Glioblastoma	0.54870654155092	False	0.780956669205026
Amyotrophic lateral sclerosis	Schizophrenia	0.560863997168389	False	0.876739566628371
Amyotrophic lateral sclerosis	Borrelia burgdorferi infection	0.788698736452215	False	0.952050546145425
Amyotrophic lateral sclerosis	Friedreich's ataxia	0.741283179678167	False	0.895250959201787
Amyotrophic lateral sclerosis	Huntington's disease	0.54870654155092	True	0.54870654155092
Amyotrophic lateral sclerosis	Kaposi's sarcoma	0.710433341370512	False	0.844085305880215
Amyotrophic lateral sclerosis	Ulcerative colitis	0.710433341370512	False	0.720594648177978
Familial dysautonomia	Coeliac disease	0.639013028777779	False	0.8832503770347041
Familial dysautonomia	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.856887752867128
Familial dysautonomia	Autism	0.591395716919221	False	0.677066459397078
Familial dysautonomia	Liver cancer	0.7005149362522881	False	0.9220151406301216
Familial dysautonomia	Schizophrenia	0.591395716919221	False	0.830995007610481
Familial dysautonomia	Idiopathic pulmonary fibrosis	0.7005149362522881	False	0.796205163875264
Familial dysautonomia	Breast cancer	0.7005149362522881	False	0.9378356188832532
Familial dysautonomia	Prostate cancer	0.630288769991805	False	0.810832331447384
Familial dysautonomia	Ischemia	0.630226479827645	False	0.83510502486855
Familial dysautonomia	Familial pulmonary arterial hypertension	0.755545001676243	False	0.918111921239941
Familial dysautonomia	Glioblastoma	0.591395716919221	False	0.6340156565834031
Familial dysautonomia	Huntington's disease	0.591395716919221	True	0.591395716919221
Familial dysautonomia	Kaposi's sarcoma	0.710433341370512	False	0.9229018465711984
Familial dysautonomia	Lung cancer	0.7005149362522881	False	0.85080944241274
Familial dysautonomia	Rheumatoid arthritis	0.678295336966389	False	0.893399266895695
Familial dysautonomia	Ulcerative colitis	0.710433341370512	False	0.965135202712054
Idiopathic pulmonary fibrosis	Coeliac disease	0.7005149362522881	False	0.863913810164984
Idiopathic pulmonary fibrosis	Familial pulmonary arterial hypertension	0.755545001676243	False	0.8239713487282561
Idiopathic pulmonary fibrosis	Friedreich's ataxia	0.741283179678167	False	0.9203580440186699
Idiopathic pulmonary fibrosis	Glioblastoma	0.7005149362522881	False	0.893974260364056
Idiopathic pulmonary fibrosis	Keratoconus	0.728358635171883	False	0.9639810171995237
Idiopathic pulmonary fibrosis	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.805001281748087
Idiopathic pulmonary fibrosis	Prostate cancer	0.7005149362522881	False	0.763485560759405
Idiopathic pulmonary fibrosis	Autism	0.7005149362522881	False	0.9373303804894323
Idiopathic pulmonary fibrosis	Ischemia	0.7005149362522881	False	0.92509646487031
Idiopathic pulmonary fibrosis	Breast cancer	0.5732494047352129	False	0.9420403328898851
Idiopathic pulmonary fibrosis	Papillary thyroid cancer	0.7332659716316411	False	0.9256191942536703
Idiopathic pulmonary fibrosis	Kaposi's sarcoma	0.710433341370512	False	0.9192232429795213
Idiopathic pulmonary fibrosis	Liver cancer	0.599715876823481	False	0.855658007869336
Idiopathic pulmonary fibrosis	Lung cancer	0.5732494047352129	True	0.5732494047352129
Idiopathic pulmonary fibrosis	Myotonic dystrophy	0.7005149362522881	False	0.9368179681288644
Idiopathic pulmonary fibrosis	Systemic lupus erythematosus	0.793421705188287	False	0.845989714882418
Idiopathic pulmonary fibrosis	Ulcerative colitis	0.710433341370512	False	0.9214226284485192
Crohn's disease	Asthma	0.7226712763445969	False	0.9782214351978467
Crohn's disease	Borrelia burgdorferi infection	0.788698736452215	False	0.9562135960416094
Crohn's disease	Down syndrome	0.8011535984545389	False	0.9683847261565856
Crohn's disease	Cardiomyopathy	0.710433341370512	False	0.842653071444881
Crohn's disease	Friedreich's ataxia	0.741283179678167	False	0.917603878651385
Crohn's disease	Glioblastoma	0.710433341370512	False	0.9151592442402295
Crohn's disease	Human immunodeficiency virus infection	0.8201367563298	False	0.8889336068147491
Crohn's disease	Huntington's disease	0.710433341370512	False	0.898417124878513
Crohn's disease	Ischemia	0.710433341370512	False	0.8974817470673481
Crohn's disease	Kaposi's sarcoma	0.633793338780005	False	0.7474300808602491
Crohn's disease	Keratoconus	0.728358635171883	False	0.883933688729459
Crohn's disease	Rheumatoid arthritis	0.710433341370512	False	0.8253164158793481
Crohn's disease	Schizophrenia	0.710433341370512	False	0.9670020066161931
Crohn's disease	Sessile serrated polyps	0.710433341370512	False	0.830773254977365
Crohn's disease	Systemic lupus erythematosus	0.793421705188287	False	0.9475434486381428
Crohn's disease	Smoker	0.710433341370512	False	0.9675031695373071
Crohn's disease	Papillary thyroid cancer	0.7332659716316411	False	0.973050925081531
Crohn's disease	Ulcerative colitis	0.18704627702033003	True	0.18704627702033003
Glioblastoma	Coeliac disease	0.639013028777779	False	0.9281932129549612
Glioblastoma	Sessile serrated polyps	0.630226479827645	False	0.9585386495220266
Glioblastoma	Schizophrenia	0.560863997168389	False	0.7546302805927491
Glioblastoma	Systemic lupus erythematosus	0.793421705188287	False	0.881433387606198
Glioblastoma	Liver cancer	0.7005149362522881	False	0.9348673935920055
Glioblastoma	Papillary thyroid cancer	0.7332659716316411	False	0.862801338166539
Glioblastoma	Ischemia	0.630226479827645	False	0.9148616093270454
Glioblastoma	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.9068103017544126
Glioblastoma	Autism	0.568897697323114	False	0.838726093379898
Glioblastoma	Breast cancer	0.7005149362522881	False	0.9121688317461312
Glioblastoma	Asthma	0.7226712763445969	False	0.9205412798310568
Glioblastoma	Prostate cancer	0.630288769991805	False	0.9411990530080405
Glioblastoma	Huntington's disease	0.513183546540583	True	0.513183546540583
Glioblastoma	Kaposi's sarcoma	0.710433341370512	False	0.793782851300174
Glioblastoma	Lung cancer	0.7005149362522881	False	0.899889774708815
Glioblastoma	Myotonic dystrophy	0.630226479827645	False	0.86110216670005
Glioblastoma	Ulcerative colitis	0.710433341370512	False	0.863768899696535
Schizophrenia	Asthma	0.7226712763445969	False	0.9450040428773895
Schizophrenia	Autism	0.568897697323114	True	0.568897697323114
Schizophrenia	Breast cancer	0.7005149362522881	False	0.9628009404876866
Schizophrenia	Familial pulmonary arterial hypertension	0.755545001676243	False	0.885412135473981
Schizophrenia	Huntington's disease	0.560863997168389	False	0.6388247127417089
Schizophrenia	Ischemia	0.630226479827645	False	0.7912385765995601
Schizophrenia	Kaposi's sarcoma	0.710433341370512	False	0.9303467424890853
Schizophrenia	Liver cancer	0.7005149362522881	False	0.91240088918707
Schizophrenia	Lung cancer	0.7005149362522881	False	0.842422270822725
Schizophrenia	Papillary thyroid cancer	0.7332659716316411	False	0.901738110269459
Schizophrenia	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.8591564342622761
Schizophrenia	Prostate cancer	0.630288769991805	False	0.85523983914208
Schizophrenia	Sessile serrated polyps	0.630226479827645	False	0.9403802011083353
Schizophrenia	Ulcerative colitis	0.710433341370512	False	0.9087935398345525
Borrelia burgdorferi infection	Post-traumatic stress disorder	0.788698736452215	False	0.9343063291433383
Borrelia burgdorferi infection	Sessile serrated polyps	0.788698736452215	False	0.9572243190392046
Borrelia burgdorferi infection	Cardiomyopathy	0.788698736452215	False	0.9518007879645223
Borrelia burgdorferi infection	Ischemia	0.788698736452215	False	0.9348336911031134
Borrelia burgdorferi infection	Keratoconus	0.788698736452215	False	0.917746115393911
Borrelia burgdorferi infection	Familial pulmonary arterial hypertension	0.788698736452215	False	0.797927481732153
Borrelia burgdorferi infection	Huntington's disease	0.788698736452215	False	0.9277467999781221
Borrelia burgdorferi infection	Kaposi's sarcoma	0.788698736452215	False	0.9498025723687559
Borrelia burgdorferi infection	Rheumatoid arthritis	0.788698736452215	True	0.788698736452215
Borrelia burgdorferi infection	Ulcerative colitis	0.788698736452215	False	0.925597065489414
Chronic lymphocytic leukemia	Asthma	0.7383854781658961	False	0.9291767384591917
Chronic lymphocytic leukemia	Breast cancer	0.7383854781658961	False	0.9258997231953688
Chronic lymphocytic leukemia	Smoker	0.7383854781658961	False	0.831862349482262
Chronic lymphocytic leukemia	Down syndrome	0.8011535984545389	False	0.9316080078258204
Chronic lymphocytic leukemia	Papillary thyroid cancer	0.7383854781658961	False	0.9575514473980359
Chronic lymphocytic leukemia	Cardiomyopathy	0.7383854781658961	False	0.9008528393952323
Chronic lymphocytic leukemia	Liver cancer	0.7383854781658961	False	0.9512585790245296
Chronic lymphocytic leukemia	Lung cancer	0.7383854781658961	False	0.9498159645902494
Chronic lymphocytic leukemia	Myotonic dystrophy	0.7383854781658961	False	0.9298832305834877
Chronic lymphocytic leukemia	Post-traumatic stress disorder	0.7383854781658961	False	0.834392246454
Chronic lymphocytic leukemia	Sessile serrated polyps	0.7383854781658961	False	0.9610607696313979
Asthma	Smoker	0.7226712763445969	False	0.824806823391517
Asthma	Papillary thyroid cancer	0.7332659716316411	False	0.751592936076936
Asthma	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.9214868900497197
Asthma	Breast cancer	0.7226712763445969	False	0.794771027341865
Asthma	Friedreich's ataxia	0.741283179678167	False	0.9278824027954166
Asthma	Kaposi's sarcoma	0.7226712763445969	False	0.9427855243759157
Asthma	Lung cancer	0.7226712763445969	False	0.874876596534471
Asthma	Myotonic dystrophy	0.7226712763445969	False	0.8265529008396371
Asthma	Sessile serrated polyps	0.7226712763445969	False	0.784554661680298
Smoker	Coeliac disease	0.5819912487912391	True	0.5819912487912391
Smoker	Familial pulmonary arterial hypertension	0.755545001676243	False	0.870145389512711
Smoker	Friedreich's ataxia	0.741283179678167	False	0.9541526066905078
Smoker	Liver cancer	0.7005149362522881	False	0.9564258842300734
Smoker	Myotonic dystrophy	0.639013028777779	False	0.7979898497746151
Smoker	Sessile serrated polyps	0.639013028777779	False	0.722753838156302
Smoker	Systemic lupus erythematosus	0.793421705188287	True	0.793421705188287
Smoker	Human immunodeficiency virus infection	0.8201367563298	True	0.8201367563298
Smoker	Papillary thyroid cancer	0.7332659716316411	False	0.747319689925953
Smoker	Down syndrome	0.8011535984545389	False	0.877958017777576
Papillary thyroid cancer	Autism	0.7332659716316411	False	0.945827246471453
Papillary thyroid cancer	Breast cancer	0.7332659716316411	False	0.8044504029046841
Papillary thyroid cancer	Coeliac disease	0.7332659716316411	False	0.9030837816553111
Papillary thyroid cancer	Familial pulmonary arterial hypertension	0.755545001676243	False	0.9420115804254465
Papillary thyroid cancer	Friedreich's ataxia	0.741283179678167	False	0.9366254354632555
Papillary thyroid cancer	Ischemia	0.7332659716316411	False	0.9059426637565772
Papillary thyroid cancer	Kaposi's sarcoma	0.7332659716316411	False	0.7811489506834021
Papillary thyroid cancer	Liver cancer	0.7332659716316411	False	0.83443026841293
Papillary thyroid cancer	Lung cancer	0.7332659716316411	False	0.8177209158398661
Papillary thyroid cancer	Myotonic dystrophy	0.7332659716316411	False	0.845384906145194
Papillary thyroid cancer	Prostate cancer	0.7332659716316411	False	0.87154036149997
Papillary thyroid cancer	Sessile serrated polyps	0.7332659716316411	True	0.7332659716316411
Papillary thyroid cancer	Systemic lupus erythematosus	0.793421705188287	False	0.892564203534811
Papillary thyroid cancer	Facioscapulohumeral muscular dystrophy	0.78154428804686	False	0.863742732911864
Papillary thyroid cancer	Ulcerative colitis	0.7332659716316411	False	0.9237163234435123
Facioscapulohumeral muscular dystrophy	Breast cancer	0.78154428804686	False	0.838258781370562
Facioscapulohumeral muscular dystrophy	Huntington's disease	0.78154428804686	False	0.9164610753094894
Facioscapulohumeral muscular dystrophy	Lung cancer	0.78154428804686	False	0.8703149837759531
Facioscapulohumeral muscular dystrophy	Sessile serrated polyps	0.78154428804686	False	0.9590940713739332
Breast cancer	Prostate cancer	0.7005149362522881	False	0.952085349300005
Breast cancer	Post-traumatic stress disorder	0.7005149362522881	False	0.7612346648115401
