source	target	is_metric	distance	metric_distance
Adenomatous polyps	Kaposi's sarcoma	True	0.9390182089338813	0.9390182089338813
Adenomatous polyps	Lung cancer	True	0.9162974702703829	0.9162974702703829
Adenomatous polyps	Myotonic dystrophy	True	0.3495122457877829	0.3495122457877829
Adenomatous polyps	Post-traumatic stress disorder	True	0.6474450592711621	0.6474450592711621
Adenomatous polyps	Prostate cancer	True	0.630288769991805	0.630288769991805
Adenomatous polyps	Schizophrenia	True	0.9202483115674629	0.9202483115674629
Adenomatous polyps	Sessile serrated polyps	False	0.873708428131161	0.7895973936182962
Adenomatous polyps	Papillary thyroid cancer	True	0.952002715753197	0.952002715753197
Colorectal cancer	Autism	True	0.8946493291325021	0.8946493291325021
Colorectal cancer	Breast cancer	True	0.9329095297164797	0.9329095297164797
Colorectal cancer	Chronic lymphocytic leukemia	True	0.9415563233189137	0.9415563233189137
Colorectal cancer	Parkinson's disease	True	0.9517395734852951	0.9517395734852951
Colorectal cancer	Eosinophilic esophagitis	True	0.9014424997668441	0.9014424997668441
Colorectal cancer	Lymphocytic colitis	True	0.5541864719334361	0.5541864719334361
Colorectal cancer	Ulcer	True	0.7702666580968901	0.7702666580968901
Colorectal cancer	Crohn's disease	True	0.760701009466405	0.760701009466405
Colorectal cancer	Facioscapulohumeral muscular dystrophy	True	0.9136502281438447	0.9136502281438447
Colorectal cancer	Friedreich's ataxia	True	0.9634022797601405	0.9634022797601405
Colorectal cancer	Glioblastoma	True	0.907269131558125	0.907269131558125
Colorectal cancer	Human immunodeficiency virus infection	True	0.834157852773629	0.834157852773629
Colorectal cancer	Hyperplastic polyps	True	0.9397137713265928	0.9397137713265928
Colorectal cancer	Idiopathic pulmonary fibrosis	True	0.9647159728694089	0.9647159728694089
Colorectal cancer	Ischemia	True	0.8622381723114201	0.8622381723114201
Colorectal cancer	Kaposi's sarcoma	True	0.896631280659144	0.896631280659144
Colorectal cancer	Liver cancer	True	0.8677387374155351	0.8677387374155351
Colorectal cancer	Lung cancer	True	0.858769864376356	0.858769864376356
Colorectal cancer	Myotonic dystrophy	False	0.896179335319894	0.8622391723114201
Colorectal cancer	Prostate cancer	True	0.866825062336935	0.866825062336935
Colorectal cancer	Schizophrenia	True	0.871333687710375	0.871333687710375
Colorectal cancer	Sessile serrated polyps	True	0.822986520702172	0.822986520702172
Colorectal cancer	Smoker	True	0.836473845533924	0.836473845533924
Colorectal cancer	Papillary thyroid cancer	True	0.9481011763383357	0.9481011763383357
Colorectal cancer	Ulcerative colitis	True	0.7575284475596821	0.7575284475596821
Lymphocytic colitis	Breast cancer	True	0.722375127256707	0.722375127256707
Lymphocytic colitis	Crohn's disease	True	0.83483406489128	0.83483406489128
Lymphocytic colitis	Friedreich's ataxia	True	0.883375340063419	0.883375340063419
Lymphocytic colitis	Glioblastoma	True	0.9283199801997808	0.9283199801997808
Lymphocytic colitis	Idiopathic pulmonary fibrosis	True	0.8606255313960091	0.8606255313960091
Lymphocytic colitis	Kaposi's sarcoma	True	0.7797216128000011	0.7797216128000011
Lymphocytic colitis	Liver cancer	True	0.867786736626291	0.867786736626291
Lymphocytic colitis	Lung cancer	True	0.830810268406819	0.830810268406819
Lymphocytic colitis	Eosinophilic esophagitis	True	0.7274547135035511	0.7274547135035511
Lymphocytic colitis	Ulcer	True	0.828843587232945	0.828843587232945
Lymphocytic colitis	Smoker	True	0.9035374942391041	0.9035374942391041
Lymphocytic colitis	Papillary thyroid cancer	True	0.9229861626123086	0.9229861626123086
Lymphocytic colitis	Ulcerative colitis	True	0.863366776942763	0.863366776942763
Muscular dystrophy	Chronic obstructive pulmonary disease	False	0.945820503830354	0.9261784121373204
Muscular dystrophy	Crohn's disease	False	0.9756017419397935	0.8974827470673481
Muscular dystrophy	Huntington's disease	False	0.9150886815406946	0.829984198285301
Muscular dystrophy	Ischemia	True	1e-06	1e-06
Parkinson's disease	Alagille syndrome	True	0.873508647392682	0.873508647392682
Parkinson's disease	Asthma	True	0.7226712763445969	0.7226712763445969
Parkinson's disease	Autism	True	0.9125280738044209	0.9125280738044209
Parkinson's disease	Chronic lymphocytic leukemia	True	0.9147984229889248	0.9147984229889248
Parkinson's disease	Coeliac disease	True	0.843519196534242	0.843519196534242
Parkinson's disease	Down syndrome	True	0.880749930679896	0.880749930679896
Parkinson's disease	Facioscapulohumeral muscular dystrophy	True	0.898433765719742	0.898433765719742
Parkinson's disease	Familial dysautonomia	True	0.7745205125347671	0.7745205125347671
Parkinson's disease	Familial pulmonary arterial hypertension	True	0.9466880321282156	0.9466880321282156
Parkinson's disease	Glioblastoma	True	0.541264406189807	0.541264406189807
Parkinson's disease	Huntington's disease	True	0.4331463919295179	0.4331463919295179
Parkinson's disease	Hyperplastic polyps	True	0.756128985212353	0.756128985212353
Parkinson's disease	Ischemia	False	0.8534533845701741	0.630227479827645
Parkinson's disease	Myotonic dystrophy	True	0.630226479827645	0.630226479827645
Parkinson's disease	Ulcer	True	0.8463818706382761	0.8463818706382761
Parkinson's disease	Bipolar disorder	True	0.633544053585403	0.633544053585403
Parkinson's disease	Prostate cancer	True	0.8801362246031851	0.8801362246031851
Parkinson's disease	Schizophrenia	True	0.624989427276861	0.624989427276861
Parkinson's disease	Sessile serrated polyps	True	0.7805015151624141	0.7805015151624141
Parkinson's disease	Systemic lupus erythematosus	True	0.9322804786878165	0.9322804786878165
Parkinson's disease	Smoker	True	0.7573438092456021	0.7573438092456021
Parkinson's disease	Papillary thyroid cancer	True	0.7365422731144661	0.7365422731144661
Bipolar disorder	Borrelia burgdorferi infection	True	0.9526735614399923	0.9526735614399923
Bipolar disorder	Chronic obstructive pulmonary disease	True	0.9014426987234402	0.9014426987234402
Bipolar disorder	Crohn's disease	True	0.9515140912792004	0.9515140912792004
Bipolar disorder	Eosinophilic esophagitis	True	0.9174998537984076	0.9174998537984076
Bipolar disorder	Familial dysautonomia	True	0.6272815523696281	0.6272815523696281
Bipolar disorder	Glioblastoma	True	0.590125586574479	0.590125586574479
Bipolar disorder	Huntington's disease	True	0.40585591955460704	0.40585591955460704
Bipolar disorder	Schizophrenia	True	0.560863997168389	0.560863997168389
Bipolar disorder	Ulcerative colitis	True	0.916274800840355	0.916274800840355
Ulcer	Amyotrophic lateral sclerosis	True	0.8983782330918441	0.8983782330918441
Ulcer	Asthma	True	0.7752629476832721	0.7752629476832721
Ulcer	Chronic obstructive pulmonary disease	True	0.837837998620902	0.837837998620902
Ulcer	Coeliac disease	True	0.9442827687301366	0.9442827687301366
Ulcer	Crohn's disease	True	0.2869313215679699	0.2869313215679699
Ulcer	Down syndrome	True	0.9243170184735122	0.9243170184735122
Ulcer	Eosinophilic esophagitis	True	0.9243630510660868	0.9243630510660868
Ulcer	Facioscapulohumeral muscular dystrophy	True	0.9576576909548882	0.9576576909548882
Ulcer	Familial pulmonary arterial hypertension	True	0.919661501206909	0.919661501206909
Ulcer	Friedreich's ataxia	True	0.875368081012473	0.875368081012473
Ulcer	Glioblastoma	True	0.8281414237826931	0.8281414237826931
Ulcer	Human immunodeficiency virus infection	True	0.9272815969830213	0.9272815969830213
Ulcer	Huntington's disease	True	0.971636484552161	0.971636484552161
Ulcer	Hyperplastic polyps	True	0.844673290473858	0.844673290473858
Ulcer	Idiopathic pulmonary fibrosis	True	0.88965488099139	0.88965488099139
Ulcer	Ischemia	True	0.8743504235962221	0.8743504235962221
Ulcer	Kaposi's sarcoma	True	0.7063024377797861	0.7063024377797861
Ulcer	Liver cancer	True	0.9070881459296836	0.9070881459296836
Ulcer	Myotonic dystrophy	False	0.9269430493319039	0.8743514235962221
Ulcer	Schizophrenia	True	0.9236327519771371	0.9236327519771371
Ulcer	Sessile serrated polyps	True	0.774666271469837	0.774666271469837
Ulcer	Systemic lupus erythematosus	True	0.814158022716429	0.814158022716429
Ulcer	Smoker	True	0.8458962592753491	0.8458962592753491
Ulcer	Papillary thyroid cancer	True	0.767457515722455	0.767457515722455
Ulcer	Ulcerative colitis	True	0.39433043815499097	0.39433043815499097
Alagille syndrome	Hyperplastic polyps	True	0.9532287909436999	0.9532287909436999
Alagille syndrome	Eosinophilic esophagitis	True	0.926633437493883	0.926633437493883
Alagille syndrome	Amyotrophic lateral sclerosis	True	1e-06	1e-06
Alagille syndrome	Asthma	True	0.7918376314502841	0.7918376314502841
Alagille syndrome	Breast cancer	True	0.767001352906277	0.767001352906277
Alagille syndrome	Chronic lymphocytic leukemia	True	0.7383854781658961	0.7383854781658961
Alagille syndrome	Liver cancer	True	0.7005149362522881	0.7005149362522881
Alagille syndrome	Lung cancer	True	0.875917442027904	0.875917442027904
Alagille syndrome	Schizophrenia	True	0.870540523570958	0.870540523570958
Alagille syndrome	Sessile serrated polyps	True	0.899656702723937	0.899656702723937
Alagille syndrome	Smoker	True	0.831860210991587	0.831860210991587
Alagille syndrome	Papillary thyroid cancer	True	0.8538986875500301	0.8538986875500301
Hyperplastic polyps	Asthma	True	0.772251210114951	0.772251210114951
Hyperplastic polyps	Autism	True	0.9488696774851196	0.9488696774851196
Hyperplastic polyps	Breast cancer	True	0.9607964394288235	0.9607964394288235
Hyperplastic polyps	Coeliac disease	True	0.8169706929304631	0.8169706929304631
Hyperplastic polyps	Facioscapulohumeral muscular dystrophy	True	0.78154428804686	0.78154428804686
Hyperplastic polyps	Familial dysautonomia	True	0.9267790216811769	0.9267790216811769
Hyperplastic polyps	Familial pulmonary arterial hypertension	True	0.755545001676243	0.755545001676243
Hyperplastic polyps	Glioblastoma	True	0.955109581587189	0.955109581587189
Hyperplastic polyps	Down syndrome	True	0.851446666535321	0.851446666535321
Hyperplastic polyps	Idiopathic pulmonary fibrosis	True	0.899578042708824	0.899578042708824
Hyperplastic polyps	Ischemia	False	0.8333961892202351	0.5967592383607121
Hyperplastic polyps	Liver cancer	True	0.9151219450569493	0.9151219450569493
Hyperplastic polyps	Lung cancer	True	0.9396338726452115	0.9396338726452115
Hyperplastic polyps	Myotonic dystrophy	True	0.5967582383607121	0.5967582383607121
Hyperplastic polyps	Prostate cancer	True	0.7601067797664981	0.7601067797664981
Hyperplastic polyps	Sessile serrated polyps	True	0.16363454576616407	0.16363454576616407
Hyperplastic polyps	Systemic lupus erythematosus	True	0.834263403297811	0.834263403297811
Hyperplastic polyps	Smoker	True	0.7154487276509911	0.7154487276509911
Hyperplastic polyps	Papillary thyroid cancer	True	0.773911095906584	0.773911095906584
Hyperplastic polyps	Ulcerative colitis	False	0.9773838354700167	0.9450344854474261
Eosinophilic esophagitis	Amyotrophic lateral sclerosis	False	0.9298643492568196	0.9266344374938831
Eosinophilic esophagitis	Asthma	True	0.9175636881473626	0.9175636881473626
Eosinophilic esophagitis	Breast cancer	True	0.9237717605472041	0.9237717605472041
Eosinophilic esophagitis	Cardiomyopathy	True	0.9410468368230335	0.9410468368230335
Eosinophilic esophagitis	Crohn's disease	True	0.9000182153858672	0.9000182153858672
Eosinophilic esophagitis	Familial dysautonomia	True	0.9312662591502289	0.9312662591502289
Eosinophilic esophagitis	Friedreich's ataxia	True	0.9710950800668249	0.9710950800668249
Eosinophilic esophagitis	Glioblastoma	True	0.899606177826397	0.899606177826397
Eosinophilic esophagitis	Human immunodeficiency virus infection	True	0.9446339795700309	0.9446339795700309
Eosinophilic esophagitis	Huntington's disease	True	0.9234776945489477	0.9234776945489477
Eosinophilic esophagitis	Kaposi's sarcoma	True	0.7665676162166811	0.7665676162166811
Eosinophilic esophagitis	Liver cancer	True	0.9698289841307677	0.9698289841307677
Eosinophilic esophagitis	Lung cancer	True	0.9510994661326092	0.9510994661326092
Eosinophilic esophagitis	Post-traumatic stress disorder	True	0.821158783889412	0.821158783889412
Eosinophilic esophagitis	Rheumatoid arthritis	True	0.885342715803755	0.885342715803755
Eosinophilic esophagitis	Schizophrenia	True	0.9412538980688924	0.9412538980688924
Eosinophilic esophagitis	Papillary thyroid cancer	True	0.9455500839763521	0.9455500839763521
Eosinophilic esophagitis	Ulcerative colitis	True	0.898894355798921	0.898894355798921
Chronic obstructive pulmonary disease	Amyotrophic lateral sclerosis	True	0.5090202536196861	0.5090202536196861
Chronic obstructive pulmonary disease	Borrelia burgdorferi infection	True	0.9388337536865335	0.9388337536865335
Chronic obstructive pulmonary disease	Cardiomyopathy	True	0.659554728274964	0.659554728274964
Chronic obstructive pulmonary disease	Crohn's disease	True	0.719869766266367	0.719869766266367
Chronic obstructive pulmonary disease	Familial pulmonary arterial hypertension	True	0.9404209622426838	0.9404209622426838
Chronic obstructive pulmonary disease	Friedreich's ataxia	True	0.741283179678167	0.741283179678167
Chronic obstructive pulmonary disease	Idiopathic pulmonary fibrosis	True	0.806522647490964	0.806522647490964
Chronic obstructive pulmonary disease	Ischemia	True	0.9261774121373204	0.9261774121373204
Chronic obstructive pulmonary disease	Keratoconus	True	0.728358635171883	0.728358635171883
Chronic obstructive pulmonary disease	Rheumatoid arthritis	True	0.678295336966389	0.678295336966389
Chronic obstructive pulmonary disease	Systemic lupus erythematosus	True	0.9438861224907169	0.9438861224907169
Chronic obstructive pulmonary disease	Ulcerative colitis	True	0.710433341370512	0.710433341370512
Amyotrophic lateral sclerosis	Familial dysautonomia	True	0.757682889265179	0.757682889265179
Amyotrophic lateral sclerosis	Idiopathic pulmonary fibrosis	True	0.9076731640315345	0.9076731640315345
Amyotrophic lateral sclerosis	Crohn's disease	True	0.732634124553303	0.732634124553303
Amyotrophic lateral sclerosis	Glioblastoma	True	0.780956669205026	0.780956669205026
Amyotrophic lateral sclerosis	Schizophrenia	False	0.876739566628371	0.870541523570958
Amyotrophic lateral sclerosis	Borrelia burgdorferi infection	True	0.952050546145425	0.952050546145425
Amyotrophic lateral sclerosis	Friedreich's ataxia	True	0.895250959201787	0.895250959201787
Amyotrophic lateral sclerosis	Huntington's disease	True	0.54870654155092	0.54870654155092
Amyotrophic lateral sclerosis	Kaposi's sarcoma	True	0.844085305880215	0.844085305880215
Amyotrophic lateral sclerosis	Ulcerative colitis	True	0.720594648177978	0.720594648177978
Familial dysautonomia	Coeliac disease	True	0.8832503770347041	0.8832503770347041
Familial dysautonomia	Facioscapulohumeral muscular dystrophy	True	0.856887752867128	0.856887752867128
Familial dysautonomia	Autism	True	0.677066459397078	0.677066459397078
Familial dysautonomia	Liver cancer	True	0.9220151406301216	0.9220151406301216
Familial dysautonomia	Schizophrenia	True	0.830995007610481	0.830995007610481
Familial dysautonomia	Idiopathic pulmonary fibrosis	True	0.796205163875264	0.796205163875264
Familial dysautonomia	Breast cancer	True	0.9378356188832532	0.9378356188832532
Familial dysautonomia	Prostate cancer	True	0.810832331447384	0.810832331447384
Familial dysautonomia	Ischemia	True	0.83510502486855	0.83510502486855
Familial dysautonomia	Familial pulmonary arterial hypertension	True	0.918111921239941	0.918111921239941
Familial dysautonomia	Glioblastoma	True	0.6340156565834031	0.6340156565834031
Familial dysautonomia	Huntington's disease	True	0.591395716919221	0.591395716919221
Familial dysautonomia	Kaposi's sarcoma	True	0.9229018465711984	0.9229018465711984
Familial dysautonomia	Lung cancer	True	0.85080944241274	0.85080944241274
Familial dysautonomia	Rheumatoid arthritis	True	0.893399266895695	0.893399266895695
Familial dysautonomia	Ulcerative colitis	True	0.965135202712054	0.965135202712054
Idiopathic pulmonary fibrosis	Coeliac disease	True	0.863913810164984	0.863913810164984
Idiopathic pulmonary fibrosis	Familial pulmonary arterial hypertension	True	0.8239713487282561	0.8239713487282561
Idiopathic pulmonary fibrosis	Friedreich's ataxia	True	0.9203580440186699	0.9203580440186699
Idiopathic pulmonary fibrosis	Glioblastoma	True	0.893974260364056	0.893974260364056
Idiopathic pulmonary fibrosis	Keratoconus	True	0.9639810171995237	0.9639810171995237
Idiopathic pulmonary fibrosis	Facioscapulohumeral muscular dystrophy	True	0.805001281748087	0.805001281748087
Idiopathic pulmonary fibrosis	Prostate cancer	True	0.763485560759405	0.763485560759405
Idiopathic pulmonary fibrosis	Autism	True	0.9373303804894323	0.9373303804894323
Idiopathic pulmonary fibrosis	Ischemia	True	0.92509646487031	0.92509646487031
Idiopathic pulmonary fibrosis	Breast cancer	True	0.9420403328898851	0.9420403328898851
Idiopathic pulmonary fibrosis	Papillary thyroid cancer	True	0.9256191942536703	0.9256191942536703
Idiopathic pulmonary fibrosis	Kaposi's sarcoma	True	0.9192232429795213	0.9192232429795213
Idiopathic pulmonary fibrosis	Liver cancer	True	0.855658007869336	0.855658007869336
Idiopathic pulmonary fibrosis	Lung cancer	True	0.5732494047352129	0.5732494047352129
Idiopathic pulmonary fibrosis	Myotonic dystrophy	False	0.9368179681288644	0.9250974648703101
Idiopathic pulmonary fibrosis	Systemic lupus erythematosus	True	0.845989714882418	0.845989714882418
Idiopathic pulmonary fibrosis	Ulcerative colitis	True	0.9214226284485192	0.9214226284485192
Crohn's disease	Asthma	True	0.9782214351978467	0.9782214351978467
Crohn's disease	Borrelia burgdorferi infection	True	0.9562135960416094	0.9562135960416094
Crohn's disease	Down syndrome	True	0.9683847261565856	0.9683847261565856
Crohn's disease	Cardiomyopathy	True	0.842653071444881	0.842653071444881
Crohn's disease	Friedreich's ataxia	True	0.917603878651385	0.917603878651385
Crohn's disease	Glioblastoma	True	0.9151592442402295	0.9151592442402295
Crohn's disease	Human immunodeficiency virus infection	True	0.8889336068147491	0.8889336068147491
Crohn's disease	Huntington's disease	True	0.898417124878513	0.898417124878513
Crohn's disease	Ischemia	True	0.8974817470673481	0.8974817470673481
Crohn's disease	Kaposi's sarcoma	True	0.7474300808602491	0.7474300808602491
Crohn's disease	Keratoconus	True	0.883933688729459	0.883933688729459
Crohn's disease	Rheumatoid arthritis	True	0.8253164158793481	0.8253164158793481
Crohn's disease	Schizophrenia	True	0.9670020066161931	0.9670020066161931
Crohn's disease	Sessile serrated polyps	True	0.830773254977365	0.830773254977365
Crohn's disease	Systemic lupus erythematosus	True	0.9475434486381428	0.9475434486381428
Crohn's disease	Smoker	True	0.9675031695373071	0.9675031695373071
Crohn's disease	Papillary thyroid cancer	True	0.973050925081531	0.973050925081531
Crohn's disease	Ulcerative colitis	True	0.18704627702033003	0.18704627702033003
Glioblastoma	Coeliac disease	True	0.9281932129549612	0.9281932129549612
Glioblastoma	Sessile serrated polyps	True	0.9585386495220266	0.9585386495220266
Glioblastoma	Schizophrenia	True	0.7546302805927491	0.7546302805927491
Glioblastoma	Systemic lupus erythematosus	True	0.881433387606198	0.881433387606198
Glioblastoma	Liver cancer	True	0.9348673935920055	0.9348673935920055
Glioblastoma	Papillary thyroid cancer	True	0.862801338166539	0.862801338166539
Glioblastoma	Ischemia	False	0.9148616093270454	0.86110316670005
Glioblastoma	Facioscapulohumeral muscular dystrophy	True	0.9068103017544126	0.9068103017544126
Glioblastoma	Autism	True	0.838726093379898	0.838726093379898
Glioblastoma	Breast cancer	True	0.9121688317461312	0.9121688317461312
Glioblastoma	Asthma	True	0.9205412798310568	0.9205412798310568
Glioblastoma	Prostate cancer	True	0.9411990530080405	0.9411990530080405
Glioblastoma	Huntington's disease	True	0.513183546540583	0.513183546540583
Glioblastoma	Kaposi's sarcoma	True	0.793782851300174	0.793782851300174
Glioblastoma	Lung cancer	True	0.899889774708815	0.899889774708815
Glioblastoma	Myotonic dystrophy	True	0.86110216670005	0.86110216670005
Glioblastoma	Ulcerative colitis	True	0.863768899696535	0.863768899696535
Schizophrenia	Asthma	True	0.9450040428773895	0.9450040428773895
Schizophrenia	Autism	True	0.568897697323114	0.568897697323114
Schizophrenia	Breast cancer	True	0.9628009404876866	0.9628009404876866
Schizophrenia	Familial pulmonary arterial hypertension	True	0.885412135473981	0.885412135473981
Schizophrenia	Huntington's disease	True	0.6388247127417089	0.6388247127417089
Schizophrenia	Ischemia	True	0.7912385765995601	0.7912385765995601
Schizophrenia	Kaposi's sarcoma	True	0.9303467424890853	0.9303467424890853
Schizophrenia	Liver cancer	True	0.91240088918707	0.91240088918707
Schizophrenia	Lung cancer	True	0.842422270822725	0.842422270822725
Schizophrenia	Papillary thyroid cancer	True	0.901738110269459	0.901738110269459
Schizophrenia	Facioscapulohumeral muscular dystrophy	True	0.8591564342622761	0.8591564342622761
Schizophrenia	Prostate cancer	True	0.85523983914208	0.85523983914208
Schizophrenia	Sessile serrated polyps	True	0.9403802011083353	0.9403802011083353
Schizophrenia	Ulcerative colitis	True	0.9087935398345525	0.9087935398345525
Borrelia burgdorferi infection	Post-traumatic stress disorder	True	0.9343063291433383	0.9343063291433383
Borrelia burgdorferi infection	Sessile serrated polyps	True	0.9572243190392046	0.9572243190392046
Borrelia burgdorferi infection	Cardiomyopathy	True	0.9518007879645223	0.9518007879645223
Borrelia burgdorferi infection	Ischemia	True	0.9348336911031134	0.9348336911031134
Borrelia burgdorferi infection	Keratoconus	True	0.917746115393911	0.917746115393911
Borrelia burgdorferi infection	Familial pulmonary arterial hypertension	True	0.797927481732153	0.797927481732153
Borrelia burgdorferi infection	Huntington's disease	True	0.9277467999781221	0.9277467999781221
Borrelia burgdorferi infection	Kaposi's sarcoma	True	0.9498025723687559	0.9498025723687559
Borrelia burgdorferi infection	Rheumatoid arthritis	True	0.788698736452215	0.788698736452215
Borrelia burgdorferi infection	Ulcerative colitis	True	0.925597065489414	0.925597065489414
Chronic lymphocytic leukemia	Asthma	True	0.9291767384591917	0.9291767384591917
Chronic lymphocytic leukemia	Breast cancer	True	0.9258997231953688	0.9258997231953688
Chronic lymphocytic leukemia	Smoker	True	0.831862349482262	0.831862349482262
Chronic lymphocytic leukemia	Down syndrome	True	0.9316080078258204	0.9316080078258204
Chronic lymphocytic leukemia	Papillary thyroid cancer	True	0.9575514473980359	0.9575514473980359
Chronic lymphocytic leukemia	Cardiomyopathy	True	0.9008528393952323	0.9008528393952323
Chronic lymphocytic leukemia	Liver cancer	True	0.9512585790245296	0.9512585790245296
Chronic lymphocytic leukemia	Lung cancer	True	0.9498159645902494	0.9498159645902494
Chronic lymphocytic leukemia	Myotonic dystrophy	True	0.9298832305834877	0.9298832305834877
Chronic lymphocytic leukemia	Post-traumatic stress disorder	True	0.834392246454	0.834392246454
Chronic lymphocytic leukemia	Sessile serrated polyps	True	0.9610607696313979	0.9610607696313979
Asthma	Smoker	True	0.824806823391517	0.824806823391517
Asthma	Papillary thyroid cancer	True	0.751592936076936	0.751592936076936
Asthma	Facioscapulohumeral muscular dystrophy	True	0.9214868900497197	0.9214868900497197
Asthma	Breast cancer	True	0.794771027341865	0.794771027341865
Asthma	Friedreich's ataxia	True	0.9278824027954166	0.9278824027954166
Asthma	Kaposi's sarcoma	True	0.9427855243759157	0.9427855243759157
Asthma	Lung cancer	True	0.874876596534471	0.874876596534471
Asthma	Myotonic dystrophy	True	0.8265529008396371	0.8265529008396371
Asthma	Sessile serrated polyps	True	0.784554661680298	0.784554661680298
Smoker	Coeliac disease	True	0.5819912487912391	0.5819912487912391
Smoker	Familial pulmonary arterial hypertension	True	0.870145389512711	0.870145389512711
Smoker	Friedreich's ataxia	True	0.9541526066905078	0.9541526066905078
Smoker	Liver cancer	True	0.9564258842300734	0.9564258842300734
Smoker	Myotonic dystrophy	True	0.7979898497746151	0.7979898497746151
Smoker	Sessile serrated polyps	True	0.722753838156302	0.722753838156302
Smoker	Systemic lupus erythematosus	True	0.793421705188287	0.793421705188287
Smoker	Human immunodeficiency virus infection	True	0.8201367563298	0.8201367563298
Smoker	Papillary thyroid cancer	True	0.747319689925953	0.747319689925953
Smoker	Down syndrome	True	0.877958017777576	0.877958017777576
Papillary thyroid cancer	Autism	True	0.945827246471453	0.945827246471453
Papillary thyroid cancer	Breast cancer	True	0.8044504029046841	0.8044504029046841
Papillary thyroid cancer	Coeliac disease	True	0.9030837816553111	0.9030837816553111
Papillary thyroid cancer	Familial pulmonary arterial hypertension	True	0.9420115804254465	0.9420115804254465
Papillary thyroid cancer	Friedreich's ataxia	True	0.9366254354632555	0.9366254354632555
Papillary thyroid cancer	Ischemia	False	0.9059426637565772	0.845385906145194
Papillary thyroid cancer	Kaposi's sarcoma	True	0.7811489506834021	0.7811489506834021
Papillary thyroid cancer	Liver cancer	True	0.83443026841293	0.83443026841293
Papillary thyroid cancer	Lung cancer	True	0.8177209158398661	0.8177209158398661
Papillary thyroid cancer	Myotonic dystrophy	True	0.845384906145194	0.845384906145194
Papillary thyroid cancer	Prostate cancer	True	0.87154036149997	0.87154036149997
Papillary thyroid cancer	Sessile serrated polyps	True	0.7332659716316411	0.7332659716316411
Papillary thyroid cancer	Systemic lupus erythematosus	True	0.892564203534811	0.892564203534811
Papillary thyroid cancer	Facioscapulohumeral muscular dystrophy	True	0.863742732911864	0.863742732911864
Papillary thyroid cancer	Ulcerative colitis	True	0.9237163234435123	0.9237163234435123
Facioscapulohumeral muscular dystrophy	Breast cancer	True	0.838258781370562	0.838258781370562
Facioscapulohumeral muscular dystrophy	Huntington's disease	True	0.9164610753094894	0.9164610753094894
Facioscapulohumeral muscular dystrophy	Lung cancer	True	0.8703149837759531	0.8703149837759531
Facioscapulohumeral muscular dystrophy	Sessile serrated polyps	False	0.9590940713739332	0.9451788338130241
Breast cancer	Prostate cancer	True	0.952085349300005	0.952085349300005
Breast cancer	Post-traumatic stress disorder	True	0.7612346648115401	0.7612346648115401
